id,age,sex_label,education_label,marriage_label,limit_bal,utilization,max_delay,n_months_delayed,delay_trend,default_next_month
28550,34,Female,Graduate school,Single,360000,0.2671,0,0,0,0
28551,34,Female,University,Others,50000,1.0171,0,0,0,0
28552,34,Female,University,Single,340000,0.0,-2,0,0,0
28553,37,Female,Graduate school,Single,260000,0.004,2,1,0,1
28554,37,Female,High school,Single,500000,0.0104,2,2,1,0
28555,40,Female,University,Married,60000,0.9565,2,3,1,0
28556,38,Female,University,Married,420000,0.1336,0,0,1,0
28557,41,Female,High school,Married,30000,0.9347,2,2,1,0
28558,41,Female,University,Married,370000,0.0039,-2,0,0,0
28559,35,Female,Graduate school,Married,450000,0.0161,-2,0,0,0
28560,39,Female,Graduate school,Married,400000,0.005,0,0,1,1
28561,46,Female,Graduate school,Single,400000,0.0051,2,1,0,1
28562,39,Female,University,Single,640000,0.1873,0,0,0,0
28563,38,Female,University,Married,210000,0.0238,0,0,0,0
28564,35,Female,High school,Single,30000,0.9291,0,0,0,0
28565,36,Female,Graduate school,Married,100000,0.1616,-2,0,0,0
28566,41,Female,Graduate school,Married,250000,0.0897,2,1,1,0
28567,40,Female,Graduate school,Single,190000,0.6437,0,0,0,0
28568,43,Female,High school,Married,20000,0.477,0,0,0,0
28569,40,Female,High school,Married,180000,0.1162,0,0,2,0
28570,29,Female,Graduate school,Married,200000,0.0009,-1,0,0,0
28571,29,Female,Graduate school,Single,80000,0.0,1,1,3,0
28572,29,Female,University,Single,120000,0.8057,0,0,1,0
28573,29,Female,University,Single,50000,0.6103,2,1,0,0
28574,30,Female,Others,Single,260000,0.0196,-2,0,0,0
28575,30,Female,Graduate school,Single,180000,0.0,1,1,2,0
28576,30,Female,University,Married,130000,0.0127,-1,0,0,1
28577,30,Female,University,Married,110000,0.6265,2,5,1,0
28578,44,Female,University,Married,50000,1.0099,0,0,0,0
28579,46,Female,Graduate school,Married,500000,0.3932,0,0,1,0
28580,32,Female,Graduate school,Single,360000,0.0,1,1,3,0
28581,34,Female,University,Married,80000,0.0173,0,0,0,0
28582,33,Female,Graduate school,Single,10000,0.7486,2,3,2,0
28583,34,Female,Graduate school,Married,320000,0.0161,0,0,-2,0
28584,32,Female,High school,Married,30000,0.9567,0,0,1,0
28585,32,Female,High school,Married,80000,0.0,-2,0,0,0
28586,34,Female,University,Married,160000,0.4983,2,4,1,0
28587,34,Female,Graduate school,Single,490000,0.0388,0,0,1,0
28588,35,Female,Graduate school,Married,220000,0.0,1,1,3,0
28589,35,Female,Graduate school,Married,450000,0.0009,2,1,0,0
28590,35,Female,High school,Married,370000,0.0159,0,0,-1,0
28591,34,Female,High school,Married,80000,0.5415,2,3,0,1
28592,47,Female,Graduate school,Married,360000,0.0069,2,2,4,1
28593,42,Female,University,Married,60000,0.9816,0,0,0,0
28594,45,Female,Graduate school,Married,50000,0.1593,-1,0,0,0
28595,49,Female,University,Married,160000,0.0022,-1,0,1,0
28596,41,Female,High school,Married,260000,1.0175,0,0,0,0
28597,45,Female,University,Single,220000,0.0045,0,0,-1,0
28598,46,Female,High school,Married,60000,0.7338,3,6,0,1
28599,38,Female,Graduate school,Married,220000,0.7808,2,3,1,0
28600,39,Female,Graduate school,Married,290000,0.0009,-1,0,0,0
28601,40,Female,High school,Single,130000,0.7606,0,0,2,0
28602,41,Female,University,Married,200000,0.0349,0,0,0,0
28603,37,Female,High school,Others,200000,0.0,1,1,2,0
28604,44,Female,High school,Others,110000,0.3513,2,6,0,1
28605,45,Female,High school,Married,30000,0.5222,2,2,2,1
28606,42,Female,University,Married,30000,0.7648,0,0,0,0
28607,41,Female,University,Married,100000,0.0062,0,0,-1,0
28608,44,Female,University,Married,360000,0.0,-2,0,0,0
28609,38,Female,University,Married,140000,0.6038,2,1,0,0
28610,47,Female,High school,Married,50000,0.6948,0,0,0,0
28611,35,Female,High school,Married,70000,0.021,-1,0,0,0
28612,48,Female,High school,Single,60000,0.8016,2,2,2,0
28613,39,Female,High school,Single,360000,0.0,1,1,3,0
28614,40,Female,Graduate school,Married,240000,0.0,1,1,2,0
28615,30,Female,Graduate school,Single,200000,0.0045,-2,0,0,0
28616,35,Female,High school,Married,100000,0.9152,0,0,0,0
28617,41,Female,University,Married,50000,0.1834,0,0,0,0
28618,41,Female,University,Single,100000,0.9808,0,0,0,0
28619,42,Female,Others,Single,270000,0.0532,-2,0,0,0
28620,48,Female,High school,Married,50000,0.9589,0,0,0,0
28621,41,Female,University,Married,300000,0.0184,-1,0,0,0
28622,40,Female,University,Married,50000,0.6387,0,0,0,1
28623,41,Female,High school,Married,80000,0.5266,0,0,1,0
28624,31,Female,Graduate school,Married,200000,0.3831,2,2,0,0
28625,31,Female,University,Single,340000,1.7343,5,5,5,1
28626,31,Female,Graduate school,Married,310000,0.0,-2,0,0,0
28627,31,Female,University,Single,80000,0.1954,0,0,1,0
28628,31,Female,Graduate school,Single,210000,0.0094,-1,0,0,0
28629,32,Female,Graduate school,Single,80000,0.877,0,0,0,0
28630,32,Female,University,Married,500000,0.811,0,0,0,0
28631,35,Female,University,Married,260000,0.0357,0,0,0,0
28632,41,Female,University,Married,120000,0.0077,0,0,-1,0
28633,41,Female,High school,Married,100000,0.702,0,0,0,0
28634,35,Female,University,Married,60000,0.8304,2,4,0,1
28635,36,Female,Graduate school,Married,190000,0.0364,0,0,-1,0
28636,35,Female,High school,Married,100000,0.9398,2,6,0,1
28637,37,Female,University,Married,380000,0.0353,2,1,-2,0
28638,44,Female,Graduate school,Single,350000,0.0247,2,5,2,1
28639,39,Female,High school,Married,100000,0.9794,0,0,0,0
28640,31,Female,Graduate school,Single,100000,1.003,0,0,0,0
28641,32,Female,University,Married,150000,0.0218,-1,0,0,0
28642,33,Female,University,Married,150000,0.0374,2,6,-1,1
28643,38,Female,Graduate school,Married,150000,0.7283,0,0,1,0
28644,35,Female,Graduate school,Single,460000,0.0,1,1,1,0
28645,44,Female,University,Single,100000,1.0537,2,6,0,1
28646,38,Female,University,Single,230000,0.3281,0,0,0,0
28647,38,Female,University,Married,10000,0.398,3,3,1,1
28648,44,Female,High school,Married,200000,0.002,-2,0,0,0
28649,34,Female,University,Married,140000,1.0076,0,0,0,0
28650,46,Female,High school,Married,370000,0.0172,-2,0,0,0
28651,49,Female,High school,Married,50000,0.7265,0,0,2,0
28652,36,Female,University,Married,160000,0.0153,-1,0,0,0
28653,43,Female,High school,Single,80000,1.0088,0,0,0,0
28654,33,Female,Graduate school,Single,240000,0.2549,0,0,0,0
28655,33,Female,High school,Single,160000,0.1137,2,4,1,0
28656,44,Female,High school,Married,50000,0.9718,0,0,0,1
28657,38,Female,University,Single,180000,0.9962,0,0,0,0
28658,46,Female,High school,Married,50000,1.1628,2,1,1,0
28659,32,Female,Graduate school,Single,500000,0.5075,0,0,0,0
28660,34,Female,Graduate school,Married,200000,0.0148,-2,0,0,0
28661,44,Female,High school,Single,60000,0.94,0,0,0,0
28662,46,Female,University,Single,50000,1.0462,3,3,1,0
28663,44,Female,High school,Single,50000,0.8197,2,6,0,1
28664,27,Female,University,Single,210000,0.0,1,1,3,1
28665,27,Female,University,Married,60000,0.1736,2,3,1,0
28666,28,Female,Graduate school,Single,140000,0.0002,0,0,-1,1
28667,35,Female,Graduate school,Married,260000,0.0,-1,0,-1,1
28668,40,Female,Graduate school,Married,300000,0.0051,-2,0,0,0
28669,36,Female,University,Married,500000,0.0,-2,0,0,0
28670,34,Female,Graduate school,Married,140000,0.0184,-1,0,0,0
28671,49,Female,High school,Married,290000,1.0402,2,3,2,1
28672,27,Female,Graduate school,Single,360000,0.2536,0,0,0,0
28673,27,Female,University,Single,20000,0.444,2,1,0,0
28674,27,Female,University,Single,190000,0.6618,0,0,0,0
28675,28,Female,Graduate school,Single,150000,0.2759,0,0,0,0
28676,28,Female,Graduate school,Single,100000,0.0452,2,1,2,1
28677,29,Female,Graduate school,Single,310000,0.0965,0,0,0,0
28678,29,Female,Graduate school,Single,500000,0.1406,0,0,0,0
28679,28,Female,University,Single,120000,0.0066,-1,0,0,0
28680,28,Female,University,Married,200000,0.6792,0,0,0,0
28681,30,Female,Graduate school,Single,180000,0.0434,0,0,2,0
28682,30,Female,University,Single,50000,0.9359,0,0,0,1
28683,30,Female,Graduate school,Single,210000,0.2501,0,0,0,0
28684,30,Female,Graduate school,Single,230000,0.9235,2,6,0,1
28685,30,Female,Graduate school,Single,200000,0.0051,-2,0,0,0
28686,31,Female,University,Single,100000,1.0146,0,0,0,1
28687,31,Female,University,Single,250000,0.684,0,0,0,0
28688,31,Female,University,Married,200000,0.0192,2,1,0,0
28689,31,Female,University,Married,50000,0.0894,0,0,0,0
28690,31,Female,University,Married,170000,0.0,2,2,1,0
28691,32,Female,University,Married,70000,0.8221,0,0,0,0
28692,31,Female,Graduate school,Married,260000,0.1935,0,0,0,0
28693,32,Female,High school,Single,60000,0.9857,0,0,0,0
28694,31,Female,University,Single,120000,0.0012,-2,0,0,1
28695,33,Female,High school,Single,100000,0.7485,0,0,0,0
28696,34,Female,Graduate school,Single,500000,0.3234,0,0,0,0
28697,34,Female,University,Married,230000,0.0025,2,1,3,0
28698,34,Female,Others,Married,330000,0.7659,0,0,0,0
28699,35,Female,Graduate school,Married,360000,0.0109,-2,0,0,0
28700,44,Female,University,Married,180000,0.0,1,1,3,0
28701,35,Female,High school,Married,180000,0.9733,2,1,-2,1
28702,35,Female,University,Single,140000,0.6062,0,0,0,0
28703,37,Female,Graduate school,Married,260000,0.2241,2,4,1,0
28704,36,Female,Graduate school,Married,220000,0.0,-2,0,0,0
28705,42,Female,High school,Married,100000,0.0165,-1,0,0,0
28706,39,Female,Graduate school,Married,280000,0.0052,-1,0,1,0
28707,40,Female,University,Single,100000,0.0157,-1,0,0,0
28708,46,Female,High school,Married,290000,0.2538,0,0,-1,0
28709,48,Female,Graduate school,Married,360000,0.5633,0,0,0,0
28710,46,Female,High school,Married,290000,0.0272,0,0,1,0
28711,39,Female,University,Married,60000,0.5456,0,0,0,0
28712,44,Female,Graduate school,Single,80000,0.5204,3,4,-2,1
28713,42,Female,University,Married,180000,0.7388,0,0,0,0
28714,37,Female,Graduate school,Single,200000,0.0023,-1,0,0,0
28715,44,Female,Graduate school,Single,170000,0.0147,-1,0,0,0
28716,41,Female,University,Single,780000,0.1307,-2,0,0,0
28717,42,Female,Graduate school,Others,340000,0.4112,0,0,-1,0
28718,39,Female,Others,Married,200000,0.1011,-2,0,0,0
28719,45,Female,Graduate school,Married,350000,0.0008,-1,0,0,0
28720,39,Female,University,Married,360000,1.0193,0,0,0,1
28721,41,Female,University,Married,130000,0.0195,0,0,0,0
28722,44,Female,University,Married,310000,0.2175,0,0,-1,0
28723,46,Female,University,Married,110000,0.9753,0,0,0,0
28724,44,Female,University,Married,260000,0.0,1,1,2,0
28725,44,Female,Graduate school,Married,290000,0.0272,-2,0,0,0
28726,37,Female,Graduate school,Married,200000,0.0069,0,0,-1,0
28727,40,Female,University,Married,130000,0.4164,2,1,0,1
28728,28,Female,Graduate school,Single,60000,0.6498,0,0,0,0
28729,30,Female,University,Single,20000,1.0651,0,0,0,0
28730,31,Female,University,Married,300000,0.0119,0,0,0,0
28731,39,Female,High school,Married,70000,1.7785,2,1,-2,0
28732,35,Female,University,Married,240000,0.0022,2,1,0,1
28733,29,Female,Graduate school,Single,60000,0.0926,0,0,0,0
28734,28,Female,Graduate school,Single,240000,0.0,1,1,2,0
28735,29,Female,High school,Married,200000,0.0008,-1,0,0,0
28736,31,Female,Graduate school,Single,500000,0.0944,0,0,0,0
28737,28,Female,University,Others,140000,0.9922,0,0,0,1
28738,29,Female,University,Married,210000,0.2007,0,0,0,0
28739,31,Female,University,Married,240000,0.0008,-1,0,0,0
28740,30,Female,Graduate school,Single,240000,0.0,-2,0,0,0
28741,28,Female,Graduate school,Single,160000,0.0259,2,1,-2,0
28742,29,Female,Graduate school,Single,50000,0.5778,0,0,0,0
28743,29,Female,Graduate school,Single,400000,0.0417,0,0,-1,0
28744,29,Female,University,Single,440000,0.0526,0,0,-1,0
28745,30,Female,Graduate school,Married,150000,0.7653,2,1,-2,0
28746,27,Female,University,Married,100000,0.0,1,1,2,1
28747,32,Female,Graduate school,Married,120000,0.0041,0,0,-1,0
28748,28,Female,University,Married,50000,0.048,7,6,-4,0
28749,32,Female,Graduate school,Single,150000,0.789,2,4,2,1
28750,30,Female,Graduate school,Single,360000,0.0069,-2,0,0,0
28751,29,Female,University,Married,260000,0.9481,0,0,0,0
28752,43,Female,University,Married,240000,1.0171,0,0,0,1
28753,41,Female,University,Others,180000,0.7841,0,0,0,0
28754,42,Female,University,Married,210000,0.0105,-1,0,0,0
28755,34,Female,University,Single,70000,0.0318,0,0,-1,0
28756,35,Female,Graduate school,Single,500000,0.008,0,0,0,0
28757,48,Female,University,Single,500000,0.0605,0,0,-1,0
28758,28,Female,Graduate school,Single,180000,0.2838,0,0,0,0
28759,31,Female,University,Married,120000,0.381,0,0,0,0
28760,33,Female,University,Married,200000,0.0756,0,0,0,0
28761,33,Female,University,Married,140000,0.6373,0,0,0,0
28762,34,Female,High school,Single,20000,0.0,1,1,3,1
28763,39,Female,Graduate school,Married,220000,0.0019,-1,0,0,0
28764,32,Female,Graduate school,Married,290000,0.015,-2,0,0,1
28765,37,Female,University,Single,260000,0.0007,-1,0,0,0
28766,34,Female,Graduate school,Single,220000,0.6142,0,0,0,0
28767,40,Female,High school,Others,80000,0.0142,3,4,3,0
28768,41,Female,University,Married,160000,0.0844,0,0,0,0
28769,37,Female,Graduate school,Single,500000,0.1617,0,0,0,0
28770,42,Female,University,Married,230000,0.0,0,0,-2,0
28771,39,Female,High school,Married,120000,0.0,1,1,3,1
28772,38,Female,Graduate school,Married,360000,0.0067,-2,0,0,0
28773,39,Female,Graduate school,Single,220000,0.0014,-1,0,0,0
28774,32,Female,Graduate school,Single,120000,0.0099,2,1,0,0
28775,33,Female,University,Single,360000,0.009,0,0,-1,0
28776,42,Female,Graduate school,Married,120000,0.0029,-1,0,0,1
28777,32,Female,Graduate school,Married,50000,0.5489,2,1,-2,0
28778,35,Female,University,Married,290000,0.9851,0,0,0,0
28779,38,Female,University,Married,230000,0.0049,0,0,-1,0
28780,36,Female,Graduate school,Married,200000,0.0,1,1,3,0
28781,48,Female,Others,Married,370000,0.6764,0,0,0,0
28782,40,Male,University,Single,50000,1.2026,0,0,0,0
28783,32,Female,Others,Married,50000,0.0,-2,0,0,0
28784,44,Female,High school,Single,20000,0.9392,0,0,0,0
28785,36,Female,Graduate school,Married,260000,0.5076,2,1,0,0
28786,42,Female,Others,Married,230000,0.0017,-1,0,0,0
28787,36,Female,University,Married,200000,0.0441,0,0,0,0
28788,36,Female,Graduate school,Married,340000,0.0879,2,1,0,0
28789,32,Female,Others,Married,220000,0.3861,0,0,0,0
28790,36,Female,Graduate school,Married,340000,0.0132,0,0,-1,0
28791,42,Female,High school,Married,200000,0.0027,0,0,-1,0
28792,44,Female,High school,Married,180000,0.0,1,1,3,0
28793,43,Female,University,Single,50000,0.4969,0,0,0,0
28794,38,Female,Graduate school,Single,80000,0.965,0,0,0,0
28795,31,Female,University,Married,160000,0.0071,0,0,1,0
28796,48,Female,University,Married,80000,0.9703,0,0,0,0
28797,37,Female,Graduate school,Single,30000,0.0088,-1,0,0,1
28798,42,Female,Graduate school,Single,230000,0.0005,-2,0,0,0
28799,42,Female,University,Single,400000,0.009,0,0,-1,0
28800,42,Female,High school,Single,200000,0.0,2,2,-1,0
28801,46,Female,University,Married,20000,0.2718,2,1,2,1
28802,38,Female,Graduate school,Married,200000,0.0191,-1,0,0,0
28803,34,Female,Graduate school,Single,140000,0.0107,0,0,-1,0
28804,29,Female,Graduate school,Single,360000,0.7515,0,0,0,0
28805,36,Female,Graduate school,Married,360000,0.0,1,1,3,0
28806,45,Female,Others,Single,390000,0.4732,0,0,0,0
28807,41,Female,Graduate school,Single,390000,0.0,-2,0,0,1
28808,35,Female,High school,Married,160000,0.0021,0,0,-1,0
28809,44,Female,Graduate school,Single,340000,0.008,-2,0,0,0
28810,36,Female,Graduate school,Married,280000,0.003,2,1,-1,0
28811,42,Female,Graduate school,Single,500000,0.0424,0,0,-1,0
28812,46,Female,Graduate school,Single,60000,0.267,0,0,0,0
28813,37,Female,University,Single,420000,0.0353,0,0,0,0
28814,38,Female,Graduate school,Married,160000,0.041,0,0,2,0
28815,34,Female,University,Single,230000,0.0014,-1,0,0,0
28816,31,Female,Graduate school,Single,230000,0.5447,2,1,2,1
28817,36,Female,University,Married,280000,0.0103,-2,0,0,0
28818,31,Female,University,Single,180000,0.0384,0,0,1,0
28819,40,Female,Graduate school,Married,100000,0.019,-2,0,0,1
28820,33,Female,Graduate school,Single,180000,0.0183,0,0,2,0
28821,46,Female,Others,Single,30000,0.9738,2,1,2,0
28822,39,Female,University,Married,320000,0.1449,0,0,1,0
28823,39,Female,High school,Married,590000,0.2181,0,0,0,0
28824,38,Female,University,Married,130000,0.0434,0,0,-1,0
28825,33,Female,Graduate school,Married,130000,0.0105,-1,0,0,0
28826,41,Female,University,Married,280000,0.001,1,1,3,0
28827,40,Female,University,Married,90000,0.9977,2,1,0,0
28828,30,Female,University,Married,320000,0.0032,-2,0,0,0
28829,31,Female,University,Married,160000,0.3986,0,0,0,0
28830,37,Female,University,Married,150000,0.6964,0,0,-1,0
28831,48,Female,University,Married,40000,0.6818,0,0,-1,0
28832,31,Female,High school,Married,180000,0.3803,0,0,0,0
28833,39,Female,University,Single,550000,0.6122,0,0,0,0
28834,45,Female,Graduate school,Married,50000,0.1361,2,2,1,0
28835,36,Female,Graduate school,Single,220000,1.0118,0,0,0,1
28836,40,Female,University,Single,360000,0.0259,0,0,-1,0
28837,35,Female,University,Single,250000,1.1113,0,0,0,0
28838,46,Female,Graduate school,Married,340000,0.2792,0,0,0,0
28839,44,Female,Graduate school,Married,180000,0.0067,-1,0,0,0
28840,48,Female,High school,Single,30000,0.8983,2,2,2,1
28841,33,Female,High school,Single,300000,0.2564,-1,0,1,1
28842,37,Female,University,Married,40000,0.1342,2,1,0,0
28843,47,Female,Graduate school,Married,500000,0.0522,0,0,0,0
28844,41,Female,Graduate school,Married,180000,0.3066,0,0,1,0
28845,44,Female,Graduate school,Married,350000,0.3166,0,0,1,0
28846,48,Female,University,Single,90000,0.0692,-2,0,0,0
28847,31,Female,University,Single,240000,1.0231,0,0,0,0
28848,46,Female,High school,Others,50000,0.8967,0,0,0,0
28849,33,Female,Graduate school,Single,220000,0.0063,2,2,-1,0
28850,38,Female,University,Single,180000,0.1439,0,0,0,0
28851,37,Female,Others,Married,400000,0.0372,-2,0,0,0
28852,42,Female,Graduate school,Married,220000,0.0114,3,6,1,1
28853,48,Female,Others,Married,180000,0.0048,-1,0,1,0
28854,38,Female,High school,Married,80000,0.495,0,0,2,1
28855,37,Female,Graduate school,Single,360000,0.5523,0,0,0,0
28856,49,Female,Graduate school,Single,170000,0.9644,0,0,0,0
28857,48,Female,University,Married,130000,0.0,-2,0,0,0
28858,30,Female,Graduate school,Married,290000,0.746,0,0,0,0
28859,32,Female,University,Married,90000,0.8789,2,4,-2,0
28860,32,Female,High school,Single,130000,0.0964,0,0,0,0
28861,48,Female,Graduate school,Others,140000,0.0,1,1,2,0
28862,48,Female,University,Single,510000,0.2228,0,0,1,0
28863,39,Female,Graduate school,Married,50000,0.0416,-1,0,0,0
28864,40,Female,Graduate school,Single,200000,0.0074,-1,0,0,0
28865,37,Female,Graduate school,Single,200000,0.415,0,0,0,0
28866,36,Female,University,Single,400000,0.1734,0,0,0,0
28867,35,Female,Graduate school,Married,310000,0.0059,-1,0,0,0
28868,46,Female,Graduate school,Married,210000,0.2415,0,0,0,0
28869,33,Female,University,Married,90000,0.8598,0,0,0,0
